date,identifier,tweets
2020-08-07 20:45:08+00:00,c,How do SPACs work? Olympia McNerney of $GS Investment Banking explains: https://t.co/0LSzo6HIwd https://t.co/0LAh2Ggxhb
2020-08-07 20:00:02+00:00,c,"Welcome to the firm, @zdeossie! https://t.co/bTliQwvecH"
2020-08-07 19:00:01+00:00,c,"""Alphabet's deal certainly sets a new high watermark for anyone to consider coming to the sustainability bond market."" $GS' Jonny Fine discusses Alphabet's record bond sale. https://t.co/KqntdWH1pI"
2020-08-07 17:00:02+00:00,c,WATCH: $GS chief economist Jan Hatzius discusses July’s #JobsReport on @CNBC and expectations for the August report. https://t.co/MMy88d7yH0
2020-08-07 14:00:14+00:00,c,"""Colonialism [is] not being taught in school. Black history is not being taught."" Social justice campaigner @DLawrenceOBE on how education can shape understanding of race relations in the UK: https://t.co/3owBPcgGPI #TalksAtGS https://t.co/wEKeX1kjMm"
2020-08-07 03:00:01+00:00,c,"当社の日本の経営陣が #夏休み にお勧めの本を紹介しています。今年のトップバッター、ゴールドマン・サックス・アセット・マネジメントの山田俊一は「教育者そして人間の生き方」について金言が溢れるという一冊をチョイス。#夏休み読書シリーズ
https://t.co/NyrBsfFjfX https://t.co/CimIzbDI1y"
2020-08-07 01:46:22+00:00,c,ゴールドマン・サックスは2025年までにヴァイス・プレジデントと呼ばれる管理職に占める女性の比率を40%に高めるという目標を発表。黒人とヒスパニックについても目標を設定しました。この秋から世界で7000人の管理職を対象にダイバーシティー研修を実施していきます。https://t.co/7HM5wTxucq
2020-08-07 00:00:18+00:00,c,What’s causing the renewed interest around direct listings and SPACs? $GS' David Ludwig explains in this episode of The Daily Check-In. Watch the full episode here: https://t.co/FSSfPizsRg https://t.co/TJ03XEhOOE
2020-08-06 23:15:00+00:00,c,Proud to support the @NatUrbanLeague through our Urban Investment Group. https://t.co/zGHWmkGHrv
2020-08-06 22:00:20+00:00,c,"""Part of what makes this moment different is that people in the streets... have learned something from the Civil Rights Movement."" @KhalilGMuhammad on the movement in response to George Floyd’s death during a #TalksAtGS: https://t.co/LNj3AiOtrw https://t.co/ua9T93jkuo"
2020-08-06 20:19:02+00:00,c,What’s driving the momentum behind equity issuance? $GS' David Ludwig explains in this episode of The Daily Check-In. Watch the full episode here: https://t.co/deP6T3h846 https://t.co/MjjUzTGCIL
2020-08-06 19:00:18+00:00,c,"As the world remembers the 75th anniversary of the bombing of Hiroshima, listen to @FoxNewsSunday anchor and author of ""Countdown 1945"" Chris Wallace discuss the story behind President Truman’s decision to drop the bomb during a #TalksAtGS: https://t.co/o14CPmQ4WJ https://t.co/R5Viyir6Iz"
2020-08-06 17:00:10+00:00,c,"$GS' Susie Scher talks about the rebound in the IPO market, as well as the importance of attracting diverse talent, especially LGBTQ+ employees: https://t.co/JxQVF5S0jj https://t.co/nLOHJ3ktU1"
2020-08-06 16:30:17+00:00,c,"$GS Private Wealth Management hosted a digital #NextGenSummerSeries where young change makers heard from panelists on investing, career development, entrepreneurship, philanthropy and sustainability. Watch here. https://t.co/63ZjrVSfjS"
2020-08-06 15:19:34+00:00,c,"""It's one of those things where it feels like we've got probably five years’ worth of growth literally in two weeks."" @kroger Chairman and CEO Rodney McMullen on the digital transformation of the grocery business during a #TalksAtGS: https://t.co/LEzT6f7g7q https://t.co/iDtusc8JvY"
2020-08-06 02:30:02+00:00,c,"#新型コロナウイルス による世界経済の減速によって低炭素社会への移行は遅れるのか。それとも、＃再生可能エネルギーなど グリーンインフラへの投資が経済回復の原動力となるのか。ゴールドマン・サックスが解説します。
https://t.co/3SJNoMtEG7 https://t.co/FdmXX2biF1"
2020-08-06 00:00:16+00:00,c,$GS Research’s Tim Moe explains how Asia’s digital economy has changed the region’s equity markets over the past decade in this episode of The Daily Check-In: https://t.co/9SU5OwPqIE https://t.co/hWb1JVCIMQ
2020-08-05 22:00:18+00:00,c,How has the rise of the digital economy impacted Asia’s equity markets? $GS Research’s Tim Moe explains in this episode of The Daily Check-In. Watch the full version here: https://t.co/Fb10I3cqZG https://t.co/gBNd0UBd84
2020-08-05 21:08:51+00:00,c,#ICYMI: What to expect for European equities in the second half of the year? $GS' Elizabeth Martin explains: https://t.co/EFNGb5NCQx https://t.co/6fXRzDOEQ2
2020-08-05 18:04:01+00:00,c,"To continue making progress in further increasing the diversity of our workforce, we have set goals to double the number of campus analyst hires in the US from HBCUs &amp; increase diversity across the VP level. Read the full statement from CEO David Solomon: https://t.co/4ChoxcmeXm https://t.co/IsSiQzZxXo"
2020-08-05 00:00:18+00:00,c,How is the surge in #ecommerce playing out globally? $GS' Heath Terry explains in this episode of The Daily Check-In. Watch the full episode here: https://t.co/50Ngy2AKgL https://t.co/2ATlRLkxHT
2020-08-04 23:00:09+00:00,c,$GS' Susie Scher talks about the IPO market and how companies are meeting their financing needs: https://t.co/7BuryXJpOc https://t.co/Ew13QcJDp6
2020-08-04 22:00:17+00:00,c,.@CocoGauff discusses how she is using her platform to speak out on issues related to racial equity during a #TalksAtGS: https://t.co/Jq3UGlrzti https://t.co/7MJUd6G6jw
2020-08-04 21:00:18+00:00,c,Can #ecommerce sustain its recent gains as economies reopen? $GS' Heath Terry weighs in on this episode of The Daily Check-In. Watch the full episode here: https://t.co/CaU8UsrMUP https://t.co/Mb9KYd4JJD
2020-08-04 17:28:16+00:00,c,“We want to move forward. Now is the time for change.” Social justice campaigner @DLawrenceOBE shares her hope for progress in a #TalksAtGS session in London: https://t.co/lpcstr2xYQ https://t.co/stjsRycjLA
2020-08-04 15:00:13+00:00,c,"#LaunchWithGS is about uncovering the best ideas, wherever they may come from. Discover our $500 million investment strategy grounded in diversity: https://t.co/rsnVhBYAfo https://t.co/CIaKkfHkpV"
2020-08-04 07:19:26+00:00,c,"WATCH: $GS Chief Japan Economist Naohiko Baba appears on NHK World to discuss the risks going forward for the Japanese economy amid the ongoing #COVID19 pandemic.
https://t.co/c7ljCjQqvI"
2020-08-03 21:00:00+00:00,c,$GS is proud to support @19thnews and next week’s virtual launch summit. Tune in for an outstanding line-up of speakers. https://t.co/9QhVsQel0p
2020-08-03 15:00:18+00:00,c,"""We've never really had a knowledge problem. We've had a courage problem, a candor problem."" @KhalilGMuhammad on how history can inform the present conversation around systemic racism in America during a #TalksAtGS: https://t.co/CmAGXdyLjG https://t.co/2ruMAXTsBe"
2020-08-03 07:39:07+00:00,c,"WATCH: Appearing on @CNBC, $GS Senior Japan Economist Tomohiro Ota discusses the latest data on the Japanese economy and the impact of #COVID19. 
https://t.co/923NFtbbJP"
2020-08-02 18:00:09+00:00,c,"""Multi-asset portfolios are getting more risky."" - $GS' Christian Mueller-Glissmann: https://t.co/lKtI80elNP https://t.co/v4zxRG8PYp"
2020-08-02 14:00:18+00:00,c,"""There's no either/or trade-off between public health and economic growth."" ""The Price of Peace"" author @zachdcarter on what John Maynard Keynes might think of the policy response to the economic shutdown: https://t.co/5QOeUQDha2 #TalksAtGS https://t.co/HeJSQ2biq6"
2020-08-01 22:00:17+00:00,c,WATCH: How has #ecommerce transformed real estate? @blackstone President and COO Jon Gray explains at a recent $GS virtual conference: https://t.co/4GgVRYcTP7 https://t.co/KBTdivGFPj
2020-08-01 20:00:11+00:00,c,"""I think it was cool for me to see them be not only so powerful on the court, but also off the court."" @CocoGauff on why she is inspired by @Venuseswilliams and @serenawilliams: https://t.co/t7A8jTesoC #TalksAtGS https://t.co/lZCQMWRvgo"
2020-08-01 17:00:09+00:00,c,Christian Mueller-Glissmann of $GS Research discusses asset allocation in today’s investing climate: https://t.co/5pzvISM2RM https://t.co/zMGiqcfd4E
2020-08-01 14:00:18+00:00,c,"""I do think people do have an appetite for discussions about leadership and what makes great leaders."" ""The Hardest Job in the World"" author @jdickerson on what he would change in presidential campaign coverage: https://t.co/An5Jy0FC2V #TalksAtGS https://t.co/qrFN3XDukf"
2020-07-31 23:00:21+00:00,c,What are the drivers of #tech IPO activity? $GS' Nicole Irvin discusses in this episode of The Daily Check-In. Watch the full episode here: https://t.co/AFDMLpsWvH https://t.co/7syQBpv7He
2020-07-31 22:00:10+00:00,c,"How has the recent surge in #ecommerce accelerated the use of robotics in manufacturing and delivery? $GS' Heath Terry explores the growing trend with Melonee Wise, CEO of @FetchRobotics, in this episode of Exchanges at Goldman Sachs: https://t.co/ldgCykugrt https://t.co/7GCkNl9XQb"
2020-07-31 21:00:17+00:00,c,What’s the outlook for direct listings as an alternative to the traditional IPO? $GS' Nicole Irvin explains in this episode of The Daily Check-In. Watch the full episode here: https://t.co/Ib8I7Q4lNh https://t.co/QNFyda8jMx
2020-07-31 18:53:58+00:00,c,Will diversification help multi-asset portfolios in today’s investing landscape? $GS' Christian Mueller-Glissmann weighs in: https://t.co/NQUAp508eG https://t.co/PbsFsZF6X1
2020-07-31 17:32:39+00:00,c,.@KhalilGMuhammad discusses the historic response and calls for reform following George Floyd’s death during a #TalksAtGS: https://t.co/qPkwYiDuo6 https://t.co/xIznHTlQWY
2020-07-31 11:04:07+00:00,c,"WATCH: $GS’ Tim Moe tells @CNBC how the rise of the digital economy has changed the structure of Asia’s markets, and what he expects for equities for the rest of the year https://t.co/JmEt0IFipL"
2020-07-31 01:00:18+00:00,c,"Silver, a commodity that’s traditionally lagged behind gold's performance, is surging recently. Sarah Kiernan of Global Markets explains why in this episode of The Daily Check-In. Watch the full version here: https://t.co/0nsh0V6rXa https://t.co/dbO8pskWwy"
2020-07-30 23:00:18+00:00,c,What’s driving the surge in silver prices? Sarah Kiernan of Global Markets explains in this episode of The Daily Check-In. Watch the full version here: https://t.co/J9jYvjvrxW https://t.co/JPKAWDBJtn
2020-07-30 20:00:19+00:00,c,"""Keynes never wanted to be remembered as sort of this therapist of debt."" ""The Price of Peace"" author @zachdcarter on what John Maynard Keynes might think of the modern day definition of Keynesianism: https://t.co/HRmFwMUXMs #TalksAtGS https://t.co/LXFEpe1dR3"
2020-07-30 15:00:16+00:00,c,"WATCH: ""I do think what we're going to see, eventually, is that it's not going to be just a one therapy solution, but rather a combination solution that will come to market."" - @KrofahEsther of @fastercures at a recent $GS virtual conference: https://t.co/qYtORprjen https://t.co/n5cW9UvPUU"
2020-07-29 23:00:16+00:00,c,What does the landscape for shareholder activism look like in the second half of 2020? $GS' Pamela Codo-Lotti explains in this episode of The Daily Check-In. Watch the full version here: https://t.co/vBFSJNgQ6s https://t.co/Tl97h9d1zQ
2020-07-29 21:00:19+00:00,c,"""Diversity is an opportunity to grow our company and access to customers, expand our workforce, and, ultimately it's how we win and win in the right way."" - @MichaelDell during a #TalksAtGS with $GS' Chairman and CEO David Solomon: https://t.co/7gz82GWypm https://t.co/ExGoA3VW4a"
2020-07-29 19:00:17+00:00,c,"With shareholder activism expected to pick up, how are companies thinking about defensive strategies? $GS' Pamela Codo-Lotti explains in this episode of The Daily Check-In. Watch the full version here: https://t.co/vYxV82YbHI https://t.co/RekMTFnGPD"
2020-07-29 18:00:19+00:00,c,"""Basically, running for the job requires a whole different set of skills than being successful in the job."" @jdickerson on the evolution of the American presidency and his new book ""The Hardest Job in the World"": https://t.co/dA2w9pSZJ7 #TalksAtGS https://t.co/jGKHdOqPkk"
2020-07-29 08:30:00+00:00,c,"""Did you ask again?""
$GS Japan Vice Chair @KathyMatsui urges managers to ask twice when a woman turns down a promotion, and shares other tips from her new book on nurturing women employees w/ @RishaadTV and @TomMackenzieTV on @BloombergTV 
 
https://t.co/CIs5VWHXUa"
2020-07-29 06:30:21+00:00,c,"頻発する #豪雨 などの異常気象には地球温暖化の影響もあると言われています。

東京をはじめとする世界の都市は気候変動にどう向き合うか。

ゴールドマン・サックスが詳細レポートで解説します。https://t.co/yBTsSgcRVr https://t.co/MCh1uOtMxf"
2020-07-29 03:26:48+00:00,c,"本日の@ms_tvtokyo で、ゴールドマン・サックス証券副会長キャシー・松井は年後半の日本株の展望に加え、女性社員の活躍推進を目指す日本企業に対して５つの具体的なアドバイスを紹介。
レポート「#ウーマノミクス 5.0」は当社HPで公開中。https://t.co/lz682xmga4

https://t.co/YX2bzLI2k6"
2020-07-29 00:00:17+00:00,c,"With lower volumes of M&amp;A activity in the first half of the year, what’s the expectation heading into the second half of 2020? $GS' Michael Carr explains in this episode of The Daily Check-In: https://t.co/0YQub8kMPh https://t.co/iz7KpFiEOV"
2020-07-28 23:30:16+00:00,c,"""I think people need to understand that this issue isn't a Black or white issue, it’s an everyone against racism issue."" - @CocoGauff during a #TalksAtGS: https://t.co/RGsfb21bX6 https://t.co/gnr7MrN5h9"
2020-07-28 22:55:39+00:00,c,What’s the outlook for M&amp;A activity in the second half of 2020? $GS' Michael Carr discusses in this episode of The Daily Check-In. Watch the full episode here: https://t.co/QuyHIOrRkd https://t.co/vcZVtL7Il0
2020-07-28 21:18:27+00:00,c,"In this episode of Exchanges at $GS, Heath Terry dives into the future of #ecommerce and the adoption of robotics in everything from manufacturing to packaging and delivery: https://t.co/592Ejsnmou https://t.co/rfIVpf1aL6"
